page_id,title,gender,date_of_birth
10434,Muhammad Ssegirinya,Unknown,mu 1988
10435,Rachael Magoola,Female,
10436,Aloysius Mukasa,Unknown,1983
10437,Alex Ruhunda,Unknown,Ogwekkuminebiri 2 1971
10438,Irene Linda Mugisha,Female,
10439,Margaret Annet Muhanga Mugisa,Female,
10441,Lucy Akello,Female,
10442,Mourine Osoru,Female,
10443,Phyllis Chemutai,Female,Ogwokutaano 30 1962
10444,Robina Gureme Rwakoojo,Unknown,
10445,Aisha Kabanda,Female,
10446,Lillian Obiale Paparu,Female,mu 1978
10447,Manjeri Kyebakutika,Female,
10448,Sheila Kawamara-Mishambi,Female,
10449,Betty Aol Ochan,Unknown,Ogwekkuminebiri 28 1958
10450,Catherine Nanziri,Unknown,ogwomwenda 13 1999
10451,Sharon Balmoi Laker,Female,
10452,Karitas Karisimbi,Male,mu 1974
10453,Victoria Rusoke Businge,Female,Ogusooka 3 1956
10454,Aisa Black Agaba,Female,
10455,Helen Nakimuli,Female,Ogw'Omusanvu 2 1985
10456,Rose Lilly Akello,Female,Ogwekkuminebiri 23 1971
10457,Sandra Nabweteme,Female,Ogw'ekuminneemu 1 1996
10458,Janepher Mbabazi Kyomuhendo,Female,
10459,Tophace Kaawa,Female,Ogw'omwenda 1 1974
10460,Omuyimbi Beatrice Byenkya,Female,
10461,Betty Mpeka,Unknown,
10462,Jenifer Abaho Muheesi,Female,
10463,Noeline Kisembo Basemera,Female,December 27 1973
10464,Kirabo Namutebi,Unknown,Ogw'okubiri 8 2005
10465,Rose Emma Cherukit,Female,
10466,Flavia Rwabuhoro Kabahenda,Female,
10467,Connie Galiwango Nakayenze,Female,August 31 1967
10468,Juliet Bashiisha Agasha,Female,
10469,Grace Nambatya Kyeyune,Unknown,
10470,Joan Acom Alobo,Female,
10471,Jamila Mayanja,Female,mu 1988
10472,Zahara Nakiyaga,Female,
10473,Sauda Kauma,Unknown,
10474,Rhoda Wanyenze,Female,
10475,Rosemary Nyakikongoro,Female,mu 1965
10476,Naome Kibaaju,Female,
10477,Ruth Doreen Mutebe,Female,
10478,Rose Obinga,Female,
10479,Olive Kobusingye,Unknown,
10480,Joyce Kavuma,Unknown,
10481,Grace Nakibaala,Unknown,
10482,Abigaba Cuthbert Mirembe,Female,Ogwokutaano 24 1975
10483,Molly Musiime Asiimwe,Female,
10484,Prossy Akampurira,Female,December 8 1987
10485,Santa Okot,Female,
10486,Gudula Naiga Basaza,Unknown,
10487,Rebecca Mpagi,Female,
10488,Margaret Lamwaka,Female,
10489,Margaret Lamwaka Odwar,Female,Ogwekkumineebiri 23 1969
10490,Irshad Manji,Female,mu 1968
10491,Loyce Biira Bwambale,Female,
10492,Violet Kajubiri,Unknown,mu 1949
10493,Dorothy Okello,Female,
10494,Zarina Bhimji,Unknown,mu 1963
10495,Mildred Barya,Unknown,
10496,Tshila,Female,
10497,Olukalala lw'abayimbi abakyala mu Uganda,Unknown,
10498,Vanessa Karungi,Female,Ogw'ekkumin'ogumu 8 1999
10499,Rachel Mayanja,Female,
10500,Winnie Nantongo,Unknown,Ogwekumi 27 1998
10501,Gertrude Nakabira,Female,
10502,Milly Nassolo,Male,
10503,Joyce Moriku,Female,
10505,Susan Nsibirwa,Female,
10507,Violah Nambi,Unknown,Ogwomusanvu 14 1995
10508,Thereza Piloya,Unknown,
10509,Jeninah Karungi,Male,
10510,Medius Kaharata Natukunda,Female,
10511,Alice Nabatanzi,Female,mu 1988
10512,Lukia Isanga Nakadama,Female,Ogwokubiri 2 1970
10513,Agather Atuhaire,Female,
10515,Jennifer Driwaru,Female,mu 1982
10516,Joyce Namirimo Tamale,Female,
10517,Jane Asinde,Unknown,
10518,Hope Akello,Unknown,
10520,Bathsheba Okwenje,Female,
10521,"Lydia Oile, omuyimbi",Female,
10522,Naira Ali,Female,Ogw'ekkuminebiri 5 1988
10523,Joy Lehai Kanyarutokye,Female,mu 1946
10524,Kiara Kabukuru,Unknown,
10525,Kabakumba Masiko,Female,
10526,Christine Kitumba,Unknown,
10527,Mariam Nabatanzi,Female,
10528,Grace Oburu,Female,
10531,Acaye Kerunen,Female,mu 1981
10532,Achia Remegio,Female,Ogwekkumineebiri 27 1970
10533,Ajok Lucy,Female,Ogwoluberyeberye 3 1962
10534,Rukiya Chekamondo,Unknown,
10535,Prossy Tusabe,Unknown,
10536,Laeticia Kikonyogo,Female,
10537,Annettee Nakimuli,Unknown,
10538,Gloria Muzito,Unknown,
10540,"Vanessa Erogbogbo, omuwandiisi w’ebitabo",Unknown,
10541,Juliet Sekabunga Nalwanga,Female,
10542,Rumina Velshi,Unknown,
10543,Jane Suuto,Unknown,Ogw'omunaana 8 1978
10544,Cleopatra Kambugu Kentaro,Female,mu 1984
10545,Thelma Awori,Female,
10546,Miriam Muwanga,Female,Ogwomwenda 1 1974
10547,Miriam Mukhaye,Female,
10548,Nakato Kyabangi Katusiime,Female,Ogwekkuminebiri 23 1972
10549,Hashaka Kabahweza Florence,Female,
10550,Akumu Catherine Mavenjina,Female,
10551,Catherine Webombesa,Unknown,
10552,Ritah Asiimwe,Female,ogwomusanvu 10 1986
10553,Lillian Bagala,Unknown,
10554,Sarah Aguti Nyangkori,Female,
10555,Hannah Karema Tumukunde,Female,mu 1998
10556,Freda Mubanda Kasse,Female,Ogwomunaana 30 1943
10557,Jane Frances Abodo,Female,
10558,Julia Kibubura,Female,
10559,Princess Elizabeth of Tooro,Female,mu 1936
10560,Catherine Adipo,Female,
10561,Usher Komugisha,Female,
10562,Immaculate Irumba,Unknown,
10563,"Natasha Shirazi, omuwandiisi w’ebitabo",Unknown,Ogw'okuiri 8 1996
10565,Halima Namakula,Female,
10566,Jenifer Bamuturaki,Female,
10568,Christine Butegwa,Female,
10569,Winifred Kiryabwire,Unknown,
10570,Keturah Kamugasa,Unknown,
10571,Ellinor Catherine Cunningham van Someren,Male,
10572,Rowena Turinawe,Female,
10573,Florence Nkurukenda,Female,
10574,Victoria Nakibuuka,Female,
10575,Rosemary Kerwegi,Female,
10576,Agnes Kirabo,Unknown,
10578,Alintuma Nsambu,Unknown,
10579,Bakonjo,Female,
10580,Mariam Fauzat Wangadya,Unknown,
10581,Susan Nakawuki,Female,mu 1984
10582,Alice Komuhangi Khaukha,Unknown,
10583,Beatrice Kiraso,Female,
10584,Amoit Judith Mary,Female,Ogwomukaaga 26 1976
10585,Okullo Aabuka Jallon,Unknown,
10586,Elizabeth Eilor,Unknown,
10587,Damalie Nakanjako,Unknown,
10588,Okufuna olubuto mu myaaka egisobba mu 50,Female,
10589,Safina Namukwaya,Female,
10590,Peace Kusasira,Female,Ogwokubiri 27 1962
10591,Stella Kizza,Unknown,
10593,Lydia Chekwel,Female,
10595,Justine Nabbosa,Female,
10596,Jeninah Ntabgoba,Female,
10597,Nayiga Florence Ssekabira,Female,
10598,Lillian Tibatemwa-Ekirikubinza,Female,
10599,Tezira Jamwa,Female,
10600,Hellen Asamo,Unknown,
10601,Ann Maria Nankabirwa,Female,Ogwokutaano 20 1975
10602,Jovah Kamateeka,Female,
10603,Margaret Rwabushaija,Unknown,Ogwomunaana 12 1956
10604,Monicah Amoding,Female,
10605,Salim Saleh,Unknown,
10606,Nana Kagga,Male,
10607,Jovrine Kyomukama Kaliisa,Female,
10608,Violet A. Akurut,Female,Ogwomunaana 25 1976
10609,Christine Ayo Achen,Female,Ogwomusanvu 7 1983
10610,Sylvia Nanyonga,Unknown,
10611,Goretti Angolikin,Unknown,
10612,Jane Mulemwa,Unknown,
10613,Regina Amollo,Unknown,
10614,Cleopatra Koheirwe,Unknown,
10615,Loy Katali,Unknown,Ogwekumi 12 1975
10616,Nusura Tiperu,Female,
10617,Rose Rwakasisi,Unknown,mu 1945
10620,Justine Khainza,Female,
10622,Margaret Mungherera,Female,
10623,Olivia Aya Nakitanda,Unknown,
10624,Maria Musoke,Unknown,
10625,Monica Birwinyo,Unknown,Ogwomukaaga 4 1990
10626,Supra Singhal,Unknown,Ogwokusatu 2 1982
10627,Joyce Kakuramatsi Kikafunda,Unknown,
10628,Susan Jolly Abeja,Female,
10629,Rosette Kajungu Mutambi,Female,
10630,User:Nabukeera Dorothy/Rosette Kajungu Mutambi,Female,
10631,Lowila CD Oketayot,Unknown,
10632,Margaret Baba Diri,Unknown,
10633,Jessica Ejjembe,Female,mu 1979
10634,Margaret Mbeiza Kisira,Female,
10635,Naome Bagenda,Female,
10636,Jackee Budesta Batanda,Female,
10637,Judy Obitre–Gama,Unknown,
10638,Julie Mukoda Zabwe,Unknown,
10639,Joy Kabatsi,Female,
10640,Philippa Namutebi Kabali-Kagwa,Female,1964
10641,Rose Mutonyi Masaaba,Female,
10642,Lilly Adong,Unknown,
10643,Jane Nabulindo Kwoba,Female,
10644,Jimmy Spire Ssentongo,Unknown,
10645,Gloria Kamba,Unknown,
10646,Mary Mugyenyi,Male,
10647,Josephine Nabukenya,Unknown,
10648,Maud Kamatenesi Mugisha,Female,Ogwokutaano 5 1970
10649,Oyenbot,Female,
10650,Deena (omuyimbi) .,Unknown,
10651,Pumla Kisosonkole,Male,
10652,Aisha Sematiko,Female,
10653,Jane Kaberuka,Female,Ogwomunaana 28 1956
10654,Elizabeth Ibanda-Nahamya,Unknown,
10655,Rama Jacqueline Aol,Female,
10656,Fauziah Nakiboneka,Female,
10657,Anne Atai Omoruto,Unknown,
10659,Penny Tinditina,Unknown,
10660,Judith Tukahirwa,Unknown,
10661,Godliver Businge,Female,
10662,Stella Arach-Amoko,Unknown,
10663,Sarah Nambawa,Unknown,Ogwomwenda 23 1985
10664,Lillian Tindyebwa,Female,
10665,Patricia Apolot,Female,
10666,Christine Akello,Unknown,
10667,Anne Nasimiyu Wasike,Unknown,
10668,Diana Nkesiga,Female,mu 1960
10669,Rose Akol,Female,Ogwekkuminogumu 27 1964
10670,Patricia Ojangole,Unknown,
10671,Dokita Ronald Kizito,Unknown,Ogwekkuminoogumu 6 1972
10672,Leah Kalanguka,Unknown,1991
10673,Nyakisi Adero,Unknown,Ogwomusanvu 2 1986
10674,Juliet Chekwel,Unknown,Ogwokutaano 25 1990
10675,Kamaanya owa Buganda,Female,
10676,Jovia Mutesi,Unknown,Ogw'omwenda 21 1997
10677,Jane Mpologoma Nabanakulya,Unknown,
10678,Rose Kirumira,Female,Ogw'ekkumi 28 1962
10679,Victoria Nyanjura,Female,mu 1982
10680,Jennifer Nansubuga Makumbi,Female,
10681,Mariam Najjemba,Female,
10682,Hope Ekudu,Unknown,
10683,Ziria Tibalwa Waako,Unknown,
10684,Leni Shida,Unknown,Ogw'okutaano 22 1994
10685,Irene Birungi,Female,mu 1973
10686,Molly Nawe Kamukama,Unknown,Ogwomunaana 23 1973
10687,Grania Rubomboras,Unknown,
10688,Peace Butera,Female,
10689,Bernadette Olowo,Unknown,mu 1948
10690,Katie Kibuka,Unknown,
10691,Philippa Ngaju Makabore,Unknown,
10692,Irene Ovonji-Odida,Unknown,mu 1964
10694,Ruth Tuma,Female,
10696,Queen of Katwe,Female,
10697,Proscovia Margaret Njuki,Unknown,Ogwokuttaano 25 1951
10698,Anita Fabiola,Female,
10699,Rebecca Amuge Otengo,Female,Ogwokuna 26 1966
10700,Phiona Nyamutoro,Female,
10701,Rosemary Kisembo,Unknown,
10702,Catherine Amusugut,Unknown,
10703,Pauline Irene Batebe,Unknown,
10704,Bad Black,Male,
10705,Cissy Kityo,Unknown,
10706,Nimisha Madhvani,Unknown,
10707,Christine Nyangoma,Female,Ogwolubereberye 1 1967
10708,Proscovia Nabbanja,Female,
10709,Harriet Mayanja-Kizza,Unknown,
10710,Angela Atim Lakor,Female,mu 1982
10711,Agnes Konde,Female,
10712,Rosemary Tumusiime,Unknown,Ogwokuttaano 17 1962
10713,Olive Kazaarwe Mukwaya,Unknown,
10714,Suzan Mutesi,Female,
10715,Oliver Wonekha,Female,
10716,Penina Kasule,Female,
10717,Agnes Tibayeita Isharaza,Female,
10718,Nisha Kalema,Female,
10719,"Florence Ndagire,",Female,
10720,Stella Atal,Unknown,mu 1983
10721,Elizabeth Mpagi Bahigeine,Unknown,
10722,Juliane Okot Bitek,Unknown,1966
10723,Varsha Nair,Unknown,mu 1957
10732,Yunivasite y’e Airlangga,Unknown,
10733,Viboyo,Unknown,mu 1984
10734,Samuel Sserunkuuma,Unknown,
10735,Elly Sabiiti,Unknown,
10737,Abantu ba Sistani,Unknown,
10739,Joan Namutaawe,Female,
10740,William Leslie Amanzuru,Unknown,
10743,Ennyanja Edward,Unknown,
10744,Ennyanja George mu Uganda.,Unknown,
10745,Ennyanja Nkugute,Unknown,
10746,Ennyanja Nyabihoko,Female,
10747,Akayanja ka Kabaka.,Male,
10748,Ennyanja Bisina,Unknown,
10755,Gideon Bagadawa,Unknown,
10756,Anthony Masake,Unknown,
10757,Ennyanja Bunyonyi,Unknown,
10761,Ennyanja Opeta,Unknown,
10766,Barbara Kemigisa,Female,mu 1986
10795,Michael Ross Kakooza,Unknown,
10796,"Ismail Haniyeh, omuwandiisi",Unknown,
10797,Ismail Haniyeh,Unknown,
10799,Ricky Richard Anywar,Unknown,
10800,BBC News,Female,
10801,"Ismael ""El Mayo"" Zambada",Male,January 1 1948
10803,Pauline Byakika,Female,
10806,Kitara FC,Male,
10807,Police FC (Uganda) .,Male,
10808,Omupiira ogw'ebigere,Male,
10809,1962 Empaka z'omupiira ez'ameefuga ga Uganda.,Unknown,
10810,Tamale Mirundi,Female,Ogwomukaaga 30 1964
10811,Abel Dhaira,Unknown,
10812,Uganda Cranes,Unknown,
10813,Jaberi Bidandi Ssali,Male,1937
10815,Makerere University WFC,Unknown,
10816,Kadongo Kamu,Unknown,
10819,Makerere College School,Unknown,
10822,Crispus Kiyonga,Unknown,Ogwoluberyeberye 1 1952
10825,Micheal Lubowa,Unknown,
10827,Kosea Odongo,Unknown,
10828,"Johnson Twinomujuni, omuwandiisi w’ebitabo",Unknown,mu 1968
10829,Joel Obetia,Unknown,
10830,Gravity Omutujju,Female,mu 1993
10832,Bernard Obaikol,Unknown,
10833,Shaban Opolot,Unknown,mu 1924
10834,"Jane Awich, omuwandiisi w’ebitabo",Unknown,
10835,Shafiq Kagimu,Unknown,
10836,Zziwa,Unknown,mu 1997
10839,Simyoni Masaba,Unknown,
10840,Sam Egesa,Unknown,
10841,Nathan Kyamanywa,Unknown,mu 1956
10842,Patrick Gidudu,Unknown,
10843,Lugazi,Unknown,
10844,Cyprian Kizito Lwanga,Unknown,Ogwolubereberye 19 1953
10845,John Wilson Nattubu Tsekooko,Unknown,
10846,Philemon Mateke,Unknown,mu 1933
10847,Jackson Nzerebende,Unknown,
10849,George Kasangaki,Unknown,
10850,Phina Mugerwa,Female,
10851,Serapio Bwemi Magambo,Unknown,
10852,Mike Sserumaga,Unknown,ogwomunaana 3 1989
10853,Omusajja w’emmwanyi,Unknown,
10854,Vincent Kirabo,Unknown,ogw'ekkumi''' 1 1955
10855,Bobby Williamson,Male,August 13 1961
10856,Michael Senyimba,Unknown,
10858,Jackson Matovu,Unknown,
10859,Janani Luwum,Female,
10860,Joseph Kizito,Unknown,
10861,Stephen Kaziimba,Unknown,Ogwomunaana 15 1962
10862,Henry Kyemba,Male,
10863,Adrian Kivumbi Ddungu,Male,July 15 1923
10864,Flavia Anglin Senoga,Female,
10865,Percy Tuhaise,Unknown,
10866,Amos Magezi,Unknown,mu 1963
10867,Emmanuel Nsubuga,Unknown,
10868,Andrew Kaggwa,Unknown,
10869,Moroto,Unknown,1960
10870,Sanctus Lino Wanok,Unknown,Ogwookunna 7 1957
10871,Balaam Barugahara,Male,Ogwomusaanvu 28 1979
10872,"Michael Chibita, omuwandiisi w’ebitabo",Unknown,
10874,Emmanuel Tumusiime-Mutebile,Unknown,
10875,Louis Kasekende,Unknown,
10877,Evans Mukasa,Unknown,mu 1940
10880,Fred Masagazi,Unknown,
10881,Peter Nyombi,Female,
10883,Mpondwe,Unknown,
10884,Asan Kasingye,Female,
10885,Shamirah Nabadda,Male,September 26 1991
10886,Kololo Senior Secondary School,Female,
10887,Kitante Hill Secondary School,Female,
10888,Johnson Gakumba,Unknown,
10889,Ntungamo,Female,
10890,Disitulikiti y’e Pakwach,Unknown,
10891,Elioda Tumwesigye,Unknown,
10893,Kitovu Hospital,Unknown,
10898,Fik Fameica,Male,Ogwoluberyeberye 10 1996
10899,Stephen Malinga,Unknown,
10901,Humphrey Nabimanya,Female,November 14 1988
10902,Ssetendekero y’e Mbarara,Unknown,
10904,Mbale,Unknown,
10906,Disitulikiti y'e Ngara,Unknown,
10907,Bank of Uganda,Unknown,
10908,Asuman Kiyingi,Unknown,
10909,Martin Okoth Ochola,Unknown,Ogwomwenda 19 1958
10910,Njeru,Unknown,
10911,Paul Lokech,Unknown,
10912,Disitulikiti y'e Nyasa,Unknown,
10914,Lady Doves FC,Unknown,
10916,Geresom Ilukor,Unknown,
10917,Charles Livingstone Mbabazi,Female,October 18 1980
10919,Stanley Ntagali,Male,March 1 1955
10920,Henry Katumba Tamale,Unknown,
10921,Guaranty Trust Bank (Uganda),Unknown,
10922,George Erwau,Unknown,
10923,Eddwaaliro lya Villa Maria,Unknown,
10924,NCBA Bank Uganda,Unknown,
10925,Sheraton Kampala Hotel,Unknown,
10926,Senteza Kajubi,Female,
10927,Kampala Speke Hotel,Unknown,
10929,Richard Buteera,Unknown,
10930,Samuel Gidudu,Unknown,mu 1968
10931,Stephen Namanya,Unknown,
10932,"Lwakhakha, Uganda",Unknown,
10933,Allan Kateregga,Unknown,Ogwomukaaga 3 1994
10934,"Elly Tumwine, omuwandiisi w’ebitabo",Unknown,
10935,John Musinguzi Rujoki,Male,
10936,Alphonse Watho-kudi,Unknown,
10937,Sheldon Mwesigwa,Unknown,
10938,Samuel Ssekkadde,Unknown,
10939,Sam Kavuma,Unknown,
10940,Emmanuel Nsubuga (omukubi w’ebikonde),Unknown,Ogwekkuminebiri 24 1967
10941,David Sejusa,Unknown,
10943,Sam Kahuma,Unknown,
10944,She Corporates Football club,Unknown,
10945,Uganda Management Institute,Unknown,
10946,Eddwaliro lya St. Charles Lwanga Buikwe,Unknown,
10947,Aberi Balya,Unknown,
10949,Simon Mugenyi Byabakama,Unknown,
10950,Sabino Ocan Odoki,Unknown,
10951,Flavia Byekwaso,Female,Ogwekkuminebiri 29 1971
10953,Serverus Jjumba,Unknown,
10954,Disitulikiti ya Busia,Unknown,
10955,Alex Kakuba,Unknown,Ogwomukaaga 12 1991
10957,Joseph Anthony Zziwa,Unknown,
10958,Uskiella,Unknown,
10960,Lambert Bainomugisha,Unknown,Ogwomusanvu 12 1961
10961,Robert Odongkara,Unknown,
10962,Andrew Mwesigwa,Unknown,
10963,James Munange Ogoola,Male,
10964,Buluba Hospital,Female,
10965,Male Mabirizi,Male,
10966,Islamic University in Uganda,Unknown,
10968,Albert Edward Baharagate Akiiki,Unknown,Ogwokubiri 25 1930
10969,Lawrence Mukasa,Unknown,Ogwokussatu 14 1957
10970,Zziwa Kennedy,Unknown,Ogwokutano 19 1987
10971,Augustine Nshimye,Unknown,
10972,Richard Byarugaba,Unknown,mu 1961
10973,Christopher Izama Madrama,Unknown,
10974,Christopher Kakooza,Unknown,Ogwekkuminogumu 15 1952
10975,Charles Barugahare,Male,
10976,Matthias Ssekamaanya,Unknown,Ogwekkumi 15 1936
10977,Essaza lyobukatuliki ely'eLugazi,Unknown,
10978,Dominic Eibu,Unknown,Ogwokkuna 30 1970
10979,Raphael p'Mony Wokorach,Unknown,Ogwoluberyeberye 21 1961
10981,Rubby Opio Aweri,Male,Ogwokutaano 31 1953
10982,Jotham Tumwesigye,Unknown,
10983,Eldad Mwangusya,Unknown,
10984,Tamena Ibuga,Unknown,
10985,Eddwaaliro e Nakasero,Unknown,
10987,Stephen Musota,Unknown,
10988,Denis Ssebuggwawo Wasswa,Unknown,
10989,Omutukuvu Nelly-Sade,Unknown,
10992,"Deogratias Muganwa Byabazaire, Omuntu w'abantu",Unknown,ogwekkumi 9 1941
10993,Wilson Mbadi,Male,Gwomukaaga 6 1962
10995,Geoffrey Tumusiime,Unknown,
10996,Isaac Musumba,Unknown,
10997,James Kazini,Female,mu 1957
11001,Kampala Capital City Authority,Unknown,
11002,Yunivasite ya Cavendish Uganda,Unknown,
11003,Geoffrey Kiryabwire,Female,
11005,Kyetume FC,Unknown,
11007,Kololo,Male,
11009,Gulu United FC,Unknown,
11010,Kansai Plascon FC,Unknown,
11011,Kilembe Mines FC,Unknown,
11013,Nakasero Market,Unknown,
11014,Martin Ssempa,Female,1968
11015,Lweza FC,Unknown,
11017,Maroons FC,Unknown,
11019,Mbarara City FC,Unknown,
11020,National Enterprise Corporation FC,Unknown,
11023,Cabinet of Uganda,Unknown,
11024,William Byaruhanga,Unknown,
11025,Kenneth Kakuru,Male,
11026,Law Development Centre,Unknown,
11028,"King's College, Budo",Male,
11030,James Zikusoka,Unknown,Ogwekkuminogumu 11 1926
11031,Eddwaliro lya St. Francis e Nkokonjeru,Unknown,
11032,Nkokonjeru,Unknown,
11033,Adolf Mwesige,Male,Ogwokuna 4 1966
11034,Erias Lukwago,Male,Ogwokutaano 11 1970
11035,Nyanza Textile Industries Limited,Unknown,
11046,Giuseppe Filippi,Unknown,Ogwokussatu 17 1945
11047,Nile Breweries Limited,Unknown,
11048,Haruna Kasolo Kyeyune,Male,
11050,Henry Tumukunde,Unknown,Ogwokubiri 28 1959
11051,Kale Kayihura,Male,
11052,Felix Kulaygye,Male,
11053,Travis Mutyaba,Male,Ogwomunaana 7 2005
11065,Rachel Magulu,Female,
11066,Minti,Unknown,1994
11075,Morley Byekwaso,Unknown,
11076,Abdallah Mubiru,Male,mu 1975
11081,Ttaabamiruka we Rubaga 2024,Unknown,
11084,Dan Birikwalira,Unknown,Ogwolubereberye 5 1996
11086,Lilian Mary Nabulime,Female,Ogwekkuminebiri 22 1963
11087,Moses Aliro,Male,Ogwokubiri 9 1996
11090,Nana Asaase,Unknown,
11091,Eddwaliro ekkulu e Kawolo,Unknown,
11092,"Elio Capradossi,",Unknown,Ogwokusatu 11 1996
11094,Wooteri Eqatorial,Unknown,
11097,Omuti Nakayima,Female,
11099,Eddwaliro lya Nyenga Mission,Unknown,
11100,Ekitongole kya Sugar Corporation ekya Uganda Limited,Unknown,
11101,Wandegeya,Unknown,
11105,Makerere,Unknown,
11106,Ekika ky'Enjaza,Male,
11107,Ekika ky'Envuma,Male,
11108,Omugotteko gw'e katanga,Unknown,
11113,Emboozi ya Faaza Clements,Unknown,
11115,Gomesi,Female,
11121,Ebinnya bya Tanda,Unknown,
11122,Mukasa (omusambwa) .,Male,
11124,Walumbe,Unknown,
11125,Ggulu,Male,
11126,Kibuuka (omusambwa) .,Female,
11131,Kazino ez’oku mutimbagano,Unknown,
11138,Kigolooba Mataali Group Limited,Male,
11141,Anne Nassanga,Male,
11143,Godfrey Makumbi,Unknown,
11145,Shaka Ssali,Unknown,
11146,"Janat Chemusto, omuwandiisi w’ebitabo",Unknown,July 05 1998
11147,Janat Chemusto,Unknown,July 05 1998
11148,Ivan Edwards,Unknown,
11149,Essanyu Ruth Acheng,Female,
11150,Joy Ruth Acheng,Female,
11151,Hadija Namale,Female,mu 1947
11152,Maureen Nantume,Female,
11153,Frances Akello,Female,mu 1936
11154,Josephine Kasya,Female,
11155,Joyce Mpanga,Female,January 22 1934
11156,Omuyimbi Eunice Otuko Apio,Female,mu 1976
11157,Malyamu Amin,Male,
11159,Jacqueline Asiimwe,Female,March 1970
11160,Julianne Mweheire,Unknown,
11161,Veronica Sentongo,Unknown,mu 1993
11162,Purity Wako,Female,
11165,Tina Drazu,Unknown,
11166,Jackline Kemigisa,Female,
11167,Amanda Tumusiime,Female,mu 1973
11169,Evelyn Nabunya,Unknown,
11170,Elizabeth Muwanga Alamo,Female,
11171,Florence Nkalubo,Female,
11172,Monica Kirya,Unknown,
11173,Jolly Nankunda,Female,1959
11174,Victoria Walusansa,Unknown,
11175,Zafaran (omuyimbi) .,Unknown,
11176,Zafaran (omuyimbi),Unknown,
11177,Winnie Nwagi,Unknown,
11178,Susan Kigula,Unknown,1980
11179,Carol Nakimera,Female,mu 1974
11180,Alice Mwesigwa,Female,1969
11181,Tumuheirwe Florence,Female,
11182,Ettooke,Unknown,
11190,Moses Muhangi,Male,Ogwekuminogumu 5 1990
11191,Pearl of Africa Rally,Unknown,
11192,Stephen Omony,Unknown,Ogwekuminogumu 3 1981
11198,Guinea ya Bufalansa,Unknown,
11199,Omukutu gwa Twitter,Unknown,
11202,Daudi Okello,Unknown,Ogwomwenda 20 1995
11203,Elvis Bwomono,Unknown,Ogwekuminogumu 29 1998
11204,Ivan Lumanyika,Unknown,Ogwomukaaga 28 1992
11205,Agnes Nabukenya,Female,Ogwekkumi 10 2008
11206,Elio Capradossi,Unknown,Ogwokusatu 11 1996
11207,Nicholas Omonuk,Unknown,
11213,Simon Peter Kinobe,Unknown,
11214,Janet Achola,Unknown,Ogwomukaaga 26 1988
11215,Gaetano Batanyenda,Unknown,Ogwomukaaga 30 1944
11216,Augustine Nsumba,Unknown,
11217,Steven Mukwala,Male,July 15 1999
11218,Martin Muwanga,Unknown,
11219,Nandede Zaina,Female,
11220,Gavin Kizito,Unknown,January 14 2002
11221,Charles Lukwago,Unknown,
11222,Robert Ssentongo (omuzannyi w'omupiira),Unknown,June 5 1988
11223,Bibyo,Unknown,
11224,Thembo Nyombi,Unknown,Ogwomusanvu 31 1964
11227,Deogratias Muganwa Byabazaire,Unknown,Ogwomwenda 9 1941
11228,John Ssebuwufu,Unknown,
11229,Emmanuel Katongole,Unknown,Ogwokuna 27 1962
11230,David Serwadda,Female,
11233,Maryhill High School,Unknown,
11236,Ibrahim Kironde Kabanda,Unknown,
11238,Muhammed Alibhai,Male,
11239,Grace Kavuma,Male,
11240,Template:Infobox person/doc,Unknown,
11244,User:Solomon Suubi/sandbox,Unknown,
11245,Allan Oyirwoth,Unknown,Ogwolubereberye 23 2007
11246,Julie Mutesasira,Female,ogwokubiri 27 1978
11247,Tom Butime,Unknown,
11248,Michael Mawanda,Unknown,Ogwomusanvu 23 1967
11249,Patrick Kayemba,Unknown,
11250,Abdul Kadir Ali Muwaya,Unknown,
11251,Saint Kizito,Unknown,
11252,Davis Arinaitwe,Unknown,Ogwokuna 20 1987
11253,Uganda Air Cargo Corporation,Unknown,
11254,Mike Kennedy Sebalu,Unknown,
11255,Best Kemigisa,Female,Ogwokuna 22 1967
11256,Bright Rwamirama,Unknown,mu 1954
11258,Mapeera House,Unknown,
11259,Olara Otunnu,Female,Ogwomwenda 6 1950
11260,John Kyazze,Unknown,Ogwokubiri 1 1954
11261,Mc Norman,Unknown,
11262,Said Adrus,Unknown,1958
11263,Bobby Lash B2C,Male,Ogw'okuna 20 1992
11264,Matiya Mulumba,Unknown,
11265,Laurence Sematimba,Unknown,Ogwomukaaga 28 1982
11266,Benjamin Musoke,Unknown,Ogwekkumi 23 1976
11267,Junior Kwebiha,Unknown,Ogwoluberyeberye 7 1981
11268,Saleh Kamba,Unknown,
11269,Rukidi IV ow’e Tooro,Female,Ogwokuna 16 1992
11270,Kalema of Bugand,Female,Ogwomunaana 31 1889
11271,Apolo Kivebulaya,Male,
11272,Hajjati minsa kabanda,Female,
11273,Jjunju of Buganda,Unknown,
11275,Faridah Nambi,Female,
11277,Ganzi Mugula,Unknown,Ogw'omusanvu 24 1979
11278,Ttembo owa Buganda,Unknown,
11280,Amon Bazira,Unknown,1944
11281,Ndawula owa Buganda,Male,
11282,Kagulu owa Buganda,Female,
11283,Kikulwe owa Buganda,Unknown,
11284,Mawanda of Buganda,Male,
11285,Leila Nakabira,Unknown,mu 1993
11286,Nkulanga Enock,Unknown,
11287,Jack Maumbe Mukhwana,Female,
